"x","y"
-58.7083333333333,48.375
140.041666666667,-8.29166666666666
108.041666666667,4.125
-76.7083333333333,64.2916666666667
-84.7916666666667,66.875
99.375,9.20833333333334
-21.4583333333333,75.375
-101.458333333333,17.5416666666667
123.708333333333,-8.375
-152.875,57.9583333333333
-77.125,19.875
-62.5416666666667,-64.2916666666667
-109.125,25.625
-60.2083333333333,-63.9583333333333
-60.9583333333333,10.2083333333333
97.5416666666666,1.375
126.125,-7.70833333333333
139.208333333333,54.2083333333333
-108.875,-74.375
-74.5416666666667,-45.7916666666667
-63.0416666666667,10.7083333333333
117.958333333333,39.2083333333333
-84.7083333333333,9.79166666666667
127.125,-32.2916666666667
-104.958333333333,19.2916666666667
-80.7916666666667,-6.29166666666666
39.9583333333333,-10.125
152.958333333333,59.0416666666667
-82.4583333333333,27.7916666666667
-17.125,28.0416666666667
137.125,34.7916666666667
-91.2916666666667,29.5416666666667
113.125,-7.70833333333333
-107.625,67.4583333333333
-37.9583333333333,65.625
-41.9583333333333,63.375
-72.125,-73.0416666666667
-102.541666666667,69.625
-96.125,19.2916666666667
40.4583333333333,14.9583333333333
-144.041666666667,60.125
-69.7083333333333,60.5416666666667
-79.2083333333333,-73.0416666666667
-67.4583333333333,65.5416666666667
-58.625,7.54166666666667
49.5416666666667,-16.9583333333333
92.4583333333333,10.5416666666667
-74.125,64.7083333333333
157.208333333333,-7.20833333333333
-80.7916666666667,7.20833333333334
152.458333333333,-3.625
141.125,-2.625
-60.375,-38.9583333333333
-56.9583333333333,6.04166666666667
-64.5416666666667,60.2083333333333
-161.708333333333,59.125
31.7083333333333,-69.125
-81.375,31.2916666666667
-78.7916666666667,-8.625
166.791666666667,-77.7916666666667
125.708333333333,-14.375
145.291666666667,-14.9583333333333
144.125,-39.875
106.875,20.875
142.208333333333,-3.04166666666666
133.041666666667,-32.2083333333333
89.4583333333333,21.9583333333333
39.625,-9.29166666666666
174.958333333333,-39.9583333333333
106.041666666667,77.0416666666667
-87.625,18.9583333333333
-66.0416666666667,18.4583333333333
-84.9583333333333,10.125
125.875,-2.375
127.291666666667,-13.875
69.2916666666667,21.7916666666667
118.041666666667,-8.70833333333333
-88.2083333333333,18.375
118.125,0.875
15.2916666666667,83.125
95.125,-66.2083333333333
-8.125,4.54166666666667
-1.95833333333334,-69.9583333333333
147.375,-41.0416666666667
153.541666666667,-28.875
143.208333333333,-3.375
-80.5416666666667,-3.54166666666666
122.541666666667,11.5416666666667
172.291666666667,-40.7083333333333
138.541666666667,34.9583333333333
105.208333333333,8.70833333333334
-83.4583333333333,8.375
174.708333333333,-36.5416666666667
-80.125,74.9583333333333
116.875,-20.7083333333333
13.4583333333333,-10.2083333333333
80.5416666666666,15.7916666666667
98.625,-1.04166666666666
-167.375,65.875
121.208333333333,5.95833333333334
123.208333333333,39.7083333333333
142.541666666667,47.7916666666667
109.625,-6.875
-70.375,-18.7916666666667
-92.375,75.4583333333333
-75.9583333333333,36.625
81.7916666666666,7.70833333333334
18.2083333333333,-69.875
121.958333333333,11.2083333333333
167.041666666667,-73.5416666666667
-53.125,70.7916666666667
158.958333333333,-7.70833333333333
179.708333333333,64.875
-80.5416666666667,32.4583333333333
39.7083333333333,-7.70833333333333
165.291666666667,-20.875
105.791666666667,19.5416666666667
-48.625,-26.7916666666667
135.458333333333,-34.7916666666667
-80.625,23.0416666666667
130.458333333333,33.7916666666667
106.375,-2.45833333333333
-75.625,10.2083333333333
99.625,79.9583333333333
58.7083333333333,20.2083333333333
142.875,-9.29166666666666
139.875,35.4583333333333
109.208333333333,-0.875
107.375,21.0416666666667
104.291666666667,1.375
-122.041666666667,69.7916666666667
-78.125,59.2083333333333
-96.0416666666667,19.125
-97.7083333333333,25.125
-156.458333333333,20.5416666666667
-81.2083333333333,-4.79166666666666
-72.625,61.7916666666667
137.625,-8.20833333333333
109.958333333333,-1.54166666666666
117.708333333333,-35.0416666666667
18.125,-31.5416666666667
120.208333333333,-2.95833333333333
-96.625,20.125
-113.291666666667,70.2916666666667
-55.625,73.875
34.7083333333333,25.5416666666667
157.875,-8.70833333333333
35.2083333333333,-19.625
-77.2083333333333,18.4583333333333
-56.0416666666667,5.875
-168.291666666667,79.2916666666667
-121.958333333333,36.2916666666667
-36.625,-5.04166666666666
130.208333333333,-11.625
54.2083333333333,73.875
-77.5416666666667,17.875
-59.875,-51.875
-78.2083333333333,71.7916666666667
56.9583333333333,81.375
-89.7083333333333,29.875
113.958333333333,-25.625
-79.2916666666667,-8.04166666666666
82.0416666666666,16.375
140.958333333333,41.9583333333333
-51.2083333333333,-74.4583333333333
114.125,-22.2916666666667
-97.125,68.625
-148.375,60.9583333333333
-46.875,-73.4583333333333
43.125,0.125
-78.7916666666667,-8.79166666666666
-109.208333333333,26.2916666666667
-73.125,-53.9583333333333
-57.7083333333333,-34.875
169.208333333333,-19.2916666666667
-84.2916666666667,66.7083333333333
37.9583333333333,-17.375
153.291666666667,-27.5416666666667
48.2916666666667,4.875
-167.041666666667,65.875
69.7916666666667,22.4583333333333
127.791666666667,1.95833333333334
101.291666666667,1.95833333333334
-116.791666666667,76.2083333333333
68.625,23.7916666666667
-37.5416666666667,66.2916666666667
-78.4583333333333,72.4583333333333
9.54166666666666,3.70833333333334
50.625,8.95833333333334
166.125,60.0416666666667
135.375,-34.5416666666667
-57.875,54.7083333333333
-139.791666666667,75.9583333333333
150.041666666667,-36.375
133.041666666667,34.125
-80.7916666666667,51.875
-38.9583333333333,-16.375
-168.625,79.375
-52.7083333333333,47.4583333333333
-101.875,-73.5416666666667
58.9583333333333,25.375
-24.9583333333333,16.9583333333333
39.2083333333333,-4.875
-87.4583333333333,19.7916666666667
-66.875,62.0416666666667
120.041666666667,-5.625
-135.791666666667,57.0416666666667
103.458333333333,77.625
-71.2916666666667,10.9583333333333
102.541666666667,5.875
10.0416666666667,-2.79166666666666
-115.291666666667,67.7916666666667
172.875,-43.625
23.2916666666667,-34.125
-83.5416666666667,22.875
-39.0416666666667,-16.4583333333333
-64.5416666666667,45.625
-62.2916666666667,66.9583333333333
97.0416666666666,5.29166666666667
169.958333333333,-77.375
124.458333333333,-9.20833333333333
8.20833333333331,4.54166666666667
177.291666666667,69.625
-76.4583333333333,38.375
-72.875,-52.375
141.958333333333,-12.625
158.708333333333,58.2916666666667
137.708333333333,-35.7083333333333
-135.375,77.4583333333333
-120.041666666667,72.2083333333333
141.125,40.875
113.458333333333,3.79166666666667
121.958333333333,1.04166666666667
32.375,-28.625
112.541666666667,-5.875
-84.4583333333333,79.4583333333333
124.541666666667,-15.4583333333333
-37.7083333333333,-4.45833333333333
61.9583333333333,25.125
101.208333333333,6.875
173.125,-43.7083333333333
130.125,-13.4583333333333
-152.375,58.2916666666667
77.875,8.20833333333334
157.875,-8.45833333333333
40.2916666666667,14.9583333333333
-94.9583333333333,29.4583333333333
110.625,-2.95833333333333
80.0416666666666,6.20833333333334
119.291666666667,35.0416666666667
-19.875,79.2916666666667
-61.875,66.5416666666667
96.875,3.625
121.291666666667,-33.875
35.0416666666667,-21.125
-70.4583333333333,-55.0416666666667
-75.875,37.7083333333333
149.125,-37.7916666666667
120.875,31.7916666666667
-37.7916666666667,-4.375
142.375,73.875
135.541666666667,-0.791666666666657
-12.125,28.125
13.375,-12.5416666666667
95.9583333333333,5.375
138.708333333333,35.0416666666667
-77.9583333333333,-73.2916666666667
14.4583333333333,-22.7083333333333
-139.041666666667,69.2916666666667
120.541666666667,18.2083333333333
138.791666666667,-8.125
70.375,66.375
112.625,3.04166666666667
-89.4583333333333,29.9583333333333
50.9583333333333,26.0416666666667
-13.375,27.2916666666667
44.0416666666667,-18.5416666666667
-60.9583333333333,14.625
138.791666666667,71.375
112.875,-25.5416666666667
9.45833333333331,4.04166666666667
44.625,-67.7916666666667
102.208333333333,-3.70833333333333
49.0416666666667,6.20833333333334
156.125,50.4583333333333
147.875,-19.7083333333333
79.5416666666666,10.2916666666667
119.541666666667,25.7083333333333
-78.125,69.625
87.625,21.625
103.625,-0.125
-95.7083333333333,-72.625
141.541666666667,76.0416666666667
151.291666666667,-33.625
146.458333333333,72.2083333333333
76.2916666666666,9.45833333333334
42.7916666666667,12.9583333333333
-113.125,68.5416666666667
-12.5416666666667,7.45833333333334
29.125,-32.125
169.375,-71.375
121.791666666667,14.0416666666667
7.375,4.375
126.041666666667,-2.375
-93.7083333333333,79.375
136.875,-35.125
-179.041666666667,68.7916666666667
-115.291666666667,28.375
140.125,35.5416666666667
-62.125,10.0416666666667
-74.7916666666667,62.2083333333333
-71.625,18.4583333333333
149.041666666667,-9.04166666666666
-80.875,-1.54166666666666
123.708333333333,7.79166666666667
125.375,9.625
138.458333333333,38.125
138.375,-6.29166666666666
72.0416666666667,71.2916666666667
147.875,-43.125
13.2916666666667,-8.29166666666666
149.625,71.9583333333333
109.125,14.4583333333333
123.875,8.375
-65.125,63.375
53.4583333333333,12.7083333333333
-69.4583333333333,18.4583333333333
125.041666666667,38.0416666666667
-77.9583333333333,20.7083333333333
-83.2083333333333,8.54166666666667
80.2916666666666,15.625
-77.875,21.875
-65.0416666666667,-43.4583333333333
-163.791666666667,66.375
-111.791666666667,-74.2083333333333
77.7916666666666,68.2083333333333
114.125,-7.04166666666666
-60.2083333333333,-51.625
-59.2916666666667,55.0416666666667
102.375,1.54166666666667
-23.7083333333333,73.2083333333333
118.458333333333,-34.7916666666667
49.875,-15.625
-135.041666666667,69.375
-87.375,12.625
-178.291666666667,65.4583333333333
-78.9583333333333,51.375
-114.875,29.2916666666667
-1.125,5.125
-90.625,-0.208333333333329
121.208333333333,38.9583333333333
-58.125,-38.375
99.7916666666666,11.7083333333333
-134.208333333333,57.7916666666667
106.125,77.0416666666667
177.125,-38.0416666666667
80.625,9.54166666666667
-83.625,62.2083333333333
54.0416666666667,12.375
87.125,21.5416666666667
120.875,-19.625
146.625,72.125
123.125,-10.7916666666667
126.625,-7.79166666666666
-10.0416666666667,5.79166666666667
122.958333333333,-5.04166666666666
-79.9583333333333,-72.9583333333333
179.625,-16.2083333333333
167.125,-70.7916666666667
-72.0416666666667,63.7083333333333
79.875,11.2916666666667
46.0416666666667,2.375
111.125,1.875
-72.375,-16.7916666666667
88.7083333333333,21.7083333333333
144.208333333333,-14.375
-74.9583333333333,-50.125
-63.9583333333333,11.125
-20.9583333333333,81.7916666666667
-50.625,0.0416666666666714
48.7083333333333,11.2916666666667
-67.125,49.875
-80.625,-0.875
116.958333333333,-1.29166666666666
-67.375,-46.5416666666667
147.958333333333,-42.625
109.208333333333,13.875
-76.625,73.125
42.5416666666667,11.4583333333333
-57.625,-34.9583333333333
48.875,80.5416666666667
-34.2916666666667,81.7916666666667
133.708333333333,-32.2916666666667
37.375,19.2916666666667
-59.375,-68.2083333333333
-90.4583333333333,30.2916666666667
59.7083333333333,82.7083333333333
132.625,35.2916666666667
141.958333333333,39.7083333333333
115.791666666667,-21.2083333333333
-80.2083333333333,-2.625
-52.875,-33.125
107.625,16.625
-86.4583333333333,64.0416666666667
106.041666666667,18.375
138.375,37.875
126.541666666667,34.7083333333333
-55.4583333333333,-63.375
126.458333333333,-8.95833333333333
-113.458333333333,31.2916666666667
137.541666666667,34.7083333333333
124.875,38.4583333333333
-84.125,21.9583333333333
-25.7083333333333,73.2916666666667
104.958333333333,-5.79166666666666
-73.875,11.2916666666667
110.625,19.9583333333333
135.125,34.2916666666667
-16.7916666666667,12.375
-151.541666666667,59.4583333333333
126.791666666667,-8.375
119.958333333333,15.375
-91.2083333333333,29.5416666666667
-134.541666666667,58.2916666666667
136.791666666667,34.5416666666667
43.7916666666667,-21.0416666666667
123.625,13.5416666666667
75.2916666666667,11.875
47.2083333333333,13.625
174.041666666667,-42.0416666666667
134.708333333333,-5.875
139.875,57.625
146.541666666667,-19.0416666666667
154.958333333333,-6.29166666666666
172.791666666667,-43.125
-98.2916666666667,67.9583333333333
165.958333333333,55.375
-81.125,22.0416666666667
-66.2916666666667,77.4583333333333
-106.791666666667,73.2916666666667
125.125,11.2083333333333
-62.5416666666667,76.2916666666667
-86.2083333333333,70.125
119.041666666667,37.625
173.041666666667,-34.9583333333333
-14.875,10.9583333333333
148.958333333333,-5.45833333333333
-53.9583333333333,-34.375
84.7916666666666,18.9583333333333
-124.458333333333,71.7916666666667
-78.125,20.7916666666667
-86.5416666666667,67.4583333333333
40.5416666666667,-12.125
-169.375,63.125
-49.625,-29.2083333333333
54.875,16.9583333333333
134.541666666667,34.2083333333333
-51.125,64.5416666666667
6.29166666666666,4.375
50.875,25.7916666666667
-4.70833333333334,5.125
113.958333333333,-7.625
44.5416666666667,-12.2083333333333
-5.79166666666669,-16.0416666666667
106.291666666667,18.125
14.4583333333333,-24.0416666666667
-4.95833333333334,-70.375
171.958333333333,60.875
-97.4583333333333,76.2916666666667
37.2083333333333,20.625
145.625,-67.5416666666667
131.208333333333,-7.54166666666666
113.041666666667,-6.875
-65.375,58.9583333333333
175.041666666667,-40.7083333333333
134.375,-6.79166666666666
-127.791666666667,70.2083333333333
-90.7083333333333,-68.7083333333333
99.5416666666666,-2.29166666666666
-86.875,75.4583333333333
-97.2916666666667,72.625
129.875,32.875
99.4583333333333,11.0416666666667
-41.4583333333333,63.375
106.708333333333,10.4583333333333
-88.125,17.9583333333333
148.208333333333,-20.0416666666667
140.041666666667,42.7916666666667
-102.125,70.2916666666667
-108.208333333333,25.125
-163.541666666667,59.875
-37.875,65.7916666666667
-14.875,25.125
-67.125,17.9583333333333
-39.9583333333333,-2.875
46.0416666666667,10.7916666666667
-124.125,48.7916666666667
-80.2916666666667,7.875
68.625,23.875
-72.7916666666667,19.125
-82.375,23.2083333333333
-51.5416666666667,-31.0416666666667
166.458333333333,-45.875
113.625,-26.875
-141.708333333333,76.625
-76.5416666666667,78.125
-109.541666666667,72.7916666666667
126.875,4.375
127.208333333333,34.7083333333333
109.708333333333,21.125
-128.875,53.875
-63.7083333333333,50.2083333333333
164.875,69.5416666666667
64.625,75.7083333333333
119.208333333333,39.375
-107.958333333333,75.0416666666667
-52.2083333333333,71.2083333333333
-13.0416666666667,27.7916666666667
9.625,-2.45833333333333
-65.375,64.2916666666667
124.875,73.625
14.4583333333333,-24.2916666666667
-171.708333333333,-13.875
-8.29166666666669,4.625
60.5416666666667,25.4583333333333
106.541666666667,9.95833333333334
114.041666666667,-7.625
129.791666666667,-14.875
174.041666666667,-41.0416666666667
77.0416666666666,8.29166666666667
-90.4583333333333,77.2083333333333
-98.125,75.375
129.041666666667,81.7083333333333
122.791666666667,-8.04166666666666
128.041666666667,0.458333333333343
-68.0416666666667,-54.875
-70.125,-54.375
-51.5416666666667,-73.0416666666667
-114.708333333333,27.5416666666667
31.5416666666667,-29.125
-48.625,-28.125
-77.375,5.29166666666667
-78.4583333333333,24.5416666666667
-14.7916666666667,10.7916666666667
-66.2083333333333,58.7083333333333
-91.2916666666667,-0.541666666666657
-79.125,-73.125
146.041666666667,71.7916666666667
156.958333333333,61.5416666666667
-65.2916666666667,76.0416666666667
-67.5416666666667,-48.9583333333333
-72.5416666666667,-52.375
118.708333333333,24.7083333333333
128.791666666667,-3.29166666666666
113.625,-7.125
123.458333333333,-17.375
-124.041666666667,49.7083333333333
152.958333333333,-25.375
125.625,3.54166666666667
159.291666666667,69.7083333333333
61.625,25.125
-73.2083333333333,-53.625
117.125,-0.958333333333329
-22.875,16.2083333333333
56.4583333333333,26.375
-82.875,8.20833333333334
164.625,-67.5416666666667
49.875,8.04166666666667
-118.458333333333,72.375
-98.2916666666667,71.7083333333333
-85.7916666666667,10.4583333333333
-74.9583333333333,39.0416666666667
78.2083333333333,8.79166666666667
-75.875,38.125
92.7083333333333,12.375
178.791666666667,-16.5416666666667
175.125,-36.9583333333333
99.9583333333333,8.70833333333334
-100.458333333333,73.2083333333333
-72.9583333333333,-36.7083333333333
-52.875,47.5416666666667
-43.5416666666667,60.375
-74.4583333333333,-47.625
56.5416666666667,73.875
153.041666666667,-4.125
110.041666666667,-1.29166666666666
119.708333333333,39.9583333333333
74.625,13.625
-78.0416666666667,24.2916666666667
100.791666666667,2.29166666666667
136.291666666667,-2.375
-89.7916666666667,77.2083333333333
122.125,12.5416666666667
-48.0416666666667,-0.625
98.7083333333333,12.0416666666667
132.041666666667,-2.79166666666666
43.2083333333333,13.2083333333333
-113.208333333333,26.7916666666667
-91.4583333333333,-0.708333333333329
-105.791666666667,22.625
171.625,-44.125
-63.0416666666667,46.2916666666667
119.875,15.375
-72.375,-54.0416666666667
-134.041666666667,-74.5416666666667
-91.2083333333333,-0.208333333333329
84.4583333333333,-66.375
120.958333333333,-3.70833333333333
126.875,-7.79166666666666
-73.7916666666667,-16.2083333333333
-77.9583333333333,21.9583333333333
-174.958333333333,66.625
-76.0416666666667,9.375
-56.5416666666667,-63.0416666666667
-100.791666666667,17.125
30.5416666666667,-30.7083333333333
129.708333333333,-1.79166666666666
-73.5416666666667,-41.625
109.791666666667,74.125
-86.125,30.375
-82.625,74.5416666666667
-93.5416666666667,79.125
38.625,18.0416666666667
124.458333333333,11.4583333333333
37.2083333333333,19.625
-115.375,69.2916666666667
151.208333333333,-3.04166666666666
126.041666666667,9.95833333333334
70.2083333333333,21.0416666666667
70.4583333333333,66.7083333333333
-84.375,69.9583333333333
123.125,-0.958333333333329
-109.041666666667,67.5416666666667
-48.7083333333333,-26.625
-71.125,-53.7916666666667
116.458333333333,6.54166666666667
135.291666666667,34.7083333333333
-80.875,73.5416666666667
-71.875,61.7083333333333
-55.2083333333333,49.5416666666667
168.708333333333,-73.4583333333333
78.2916666666666,9.04166666666667
150.625,-10.5416666666667
-52.7916666666667,5.29166666666667
77.4583333333333,67.875
-68.0416666666667,66.2916666666667
167.375,-16.4583333333333
-80.875,32.125
-66.7916666666667,49.0416666666667
68.375,23.625
44.0416666666667,-24.7916666666667
-111.708333333333,72.7916666666667
-108.958333333333,25.4583333333333
101.041666666667,3.54166666666667
-88.9583333333333,56.875
39.875,-5.20833333333333
-49.9583333333333,1.79166666666667
-111.791666666667,26.625
120.041666666667,-0.625
148.041666666667,-42.4583333333333
147.791666666667,75.4583333333333
165.125,-21.4583333333333
-91.125,13.875
110.791666666667,-6.45833333333333
53.625,24.0416666666667
-40.2083333333333,-20.2916666666667
-88.5416666666667,75.625
176.041666666667,62.2083333333333
-33.2916666666667,83.625
135.208333333333,43.7083333333333
125.458333333333,11.7083333333333
99.2083333333333,7.625
-89.2916666666667,65.5416666666667
-19.875,79.7916666666667
-166.541666666667,79.7916666666667
106.125,-6.95833333333333
-124.708333333333,47.875
-106.541666666667,69.4583333333333
-76.7916666666667,7.95833333333334
-110.125,23.0416666666667
-13.2916666666667,8.625
132.708333333333,-31.9583333333333
-137.708333333333,75.875
82.2916666666666,72.125
-21.875,74.9583333333333
-59.7916666666667,-63.875
-81.2083333333333,-4.95833333333333
127.791666666667,0.791666666666671
-16.7083333333333,20.7083333333333
143.625,-13.625
-73.625,65.5416666666667
149.458333333333,-37.7916666666667
128.291666666667,-3.625
109.125,21.5416666666667
-42.2083333333333,61.875
-77.4583333333333,25.125
130.708333333333,-0.375
-152.875,58.0416666666667
125.541666666667,3.54166666666667
36.875,21.7083333333333
-16.875,28.125
-71.875,18.875
166.375,59.9583333333333
-70.4583333333333,-25.2916666666667
-122.791666666667,48.0416666666667
-66.875,-48.625
-64.9583333333333,66.125
-74.125,-52.2083333333333
35.2083333333333,27.875
-168.375,53.125
122.541666666667,-1.29166666666666
-63.2916666666667,66.875
100.875,3.79166666666667
-21.4583333333333,-71.875
101.958333333333,-3.54166666666666
-83.4583333333333,10.4583333333333
122.041666666667,11.125
-113.875,26.9583333333333
-51.4583333333333,-31.7916666666667
141.875,-2.95833333333333
124.625,-9.95833333333333
55.875,17.875
53.7083333333333,24.2083333333333
-156.125,57.4583333333333
114.125,-6.95833333333333
-84.4583333333333,29.875
116.541666666667,-1.45833333333333
129.708333333333,32.7916666666667
134.125,34.375
123.208333333333,13.2916666666667
152.125,70.875
-77.625,6.95833333333334
-88.625,15.7916666666667
-150.458333333333,61.0416666666667
103.958333333333,-5.29166666666666
73.625,-69.5416666666667
-57.5416666666667,6.45833333333334
109.375,-7.79166666666666
129.958333333333,-2.95833333333333
126.541666666667,36.375
-91.375,-0.375
-164.541666666667,68.9583333333333
125.958333333333,-3.125
-163.708333333333,67.125
127.791666666667,39.875
124.208333333333,1.04166666666667
-152.875,58.2083333333333
135.958333333333,-13.2916666666667
69.5416666666667,66.625
-114.708333333333,29.125
124.208333333333,8.45833333333334
-71.625,10.625
-60.7916666666667,9.125
-73.2916666666667,68.2916666666667
150.791666666667,-6.04166666666666
45.875,-15.7916666666667
-36.0416666666667,65.9583333333333
-71.9583333333333,18.125
-70.2083333333333,69.875
41.375,-1.875
43.7916666666667,-21.2083333333333
169.208333333333,-18.7916666666667
125.708333333333,7.29166666666667
113.458333333333,-23.9583333333333
-120.208333333333,33.875
100.458333333333,2.29166666666667
58.125,80.7083333333333
25.2083333333333,79.375
146.875,-9.29166666666666
121.625,-2.125
158.958333333333,-8.125
38.9583333333333,22.625
-135.875,-74.7083333333333
-56.4583333333333,50.2083333333333
119.375,35.2916666666667
95.625,4.54166666666667
146.458333333333,75.4583333333333
115.125,-21.625
-45.0416666666667,-23.4583333333333
-54.2083333333333,48.7916666666667
121.875,10.7916666666667
-67.125,44.7083333333333
-107.458333333333,68.7083333333333
-39.2916666666667,83.875
-48.5416666666667,-0.625
74.0416666666667,67.2916666666667
-83.875,11.2916666666667
108.375,-6.20833333333333
-130.208333333333,54.9583333333333
167.375,-16.0416666666667
103.375,1.375
139.125,-17.0416666666667
127.958333333333,-1.70833333333333
136.208333333333,71.625
-34.7916666666667,-7.45833333333333
133.458333333333,-2.54166666666666
-110.125,22.875
-68.2916666666667,-55.625
-88.125,71.2083333333333
136.208333333333,-13.875
153.125,-25.625
-69.125,48.2083333333333
143.291666666667,42.125
127.958333333333,2.04166666666667
138.291666666667,-34.5416666666667
-94.7916666666667,75.7916666666667
120.625,13.5416666666667
139.375,54.2083333333333
105.541666666667,72.7916666666667
133.875,-2.20833333333333
158.708333333333,-7.79166666666666
150.291666666667,-5.45833333333333
-15.7916666666667,27.7916666666667
-160.041666666667,77.9583333333333
35.7916666666667,22.875
164.125,58.7916666666667
99.0416666666666,-1.125
113.041666666667,75.5416666666667
176.958333333333,-39.2916666666667
136.958333333333,55.7083333333333
99.5416666666666,-2.20833333333333
119.625,72.9583333333333
122.791666666667,-1.54166666666666
178.125,64.2916666666667
-73.4583333333333,-38.7083333333333
42.7083333333333,15.625
-75.375,39.125
122.625,-4.625
-78.4583333333333,72.875
122.291666666667,-2.95833333333333
-128.958333333333,53.875
-62.9583333333333,49.2083333333333
132.708333333333,-3.70833333333333
-74.7083333333333,-50.875
85.0416666666666,-66.5416666666667
34.625,25.625
-81.625,70.125
-66.125,47.9583333333333
166.791666666667,-22.375
58.2916666666667,74.125
-163.458333333333,60.4583333333333
107.958333333333,-3.20833333333333
-55.875,5.875
-107.291666666667,67.0416666666667
-51.875,65.625
111.875,2.875
169.791666666667,-72.375
-52.9583333333333,71.9583333333333
88.7083333333333,21.7916666666667
177.458333333333,-39.0416666666667
-162.708333333333,64.375
-41.125,-2.875
115.625,-33.2083333333333
-46.4583333333333,-1.04166666666666
-62.2916666666667,56.7083333333333
131.291666666667,-0.291666666666657
137.458333333333,-34.375
44.2916666666667,-16.7916666666667
-79.9583333333333,-2.79166666666666
14.5416666666667,-24.375
-76.125,-14.375
57.2916666666667,75.375
-113.125,30.9583333333333
162.625,56.2083333333333
118.375,9.625
136.125,-13.7083333333333
134.791666666667,-1.125
72.7916666666667,20.375
-11.7083333333333,28.2083333333333
39.2083333333333,-5.95833333333333
-78.5416666666667,69.2083333333333
122.791666666667,0.458333333333343
-78.125,77.9583333333333
-60.7083333333333,-66.2916666666667
-131.708333333333,-74.375
22.375,-34.0416666666667
116.375,-8.875
120.458333333333,30.375
-16.625,20.625
121.708333333333,32.0416666666667
41.125,-2.04166666666666
-60.875,13.7916666666667
122.625,-5.625
-83.5416666666667,22.7916666666667
-81.875,52.625
-49.9583333333333,-29.5416666666667
127.125,-3.625
-66.2916666666667,-54.9583333333333
0.125,-69.2916666666667
122.291666666667,-4.79166666666666
9.625,0.708333333333343
-94.9583333333333,29.2916666666667
21.9583333333333,78.4583333333333
73.4583333333333,82.2083333333333
-76.2083333333333,36.2916666666667
-58.5416666666667,6.875
171.791666666667,-41.7083333333333
-172.541666666667,-13.4583333333333
